[2025-10-27 20:32:33] [INFO    ] discord.client: logging in using static token
[2025-10-27 20:43:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597817131, 'seq_ack': 7}.
[2025-10-27 20:43:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597817131, 'seq_ack': 7}}.
[2025-10-27 20:43:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597817131}}
[2025-10-27 20:43:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597822136, 'seq_ack': 7}.
[2025-10-27 20:43:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597822136, 'seq_ack': 7}}.
[2025-10-27 20:43:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597822136}}
[2025-10-27 20:43:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597827138, 'seq_ack': 7}.
[2025-10-27 20:43:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597827138, 'seq_ack': 7}}.
[2025-10-27 20:43:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597827138}}
[2025-10-27 20:43:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597832139, 'seq_ack': 7}.
[2025-10-27 20:43:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597832139, 'seq_ack': 7}}.
[2025-10-27 20:43:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597832139}}
[2025-10-27 20:43:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597837153, 'seq_ack': 7}.
[2025-10-27 20:43:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597837153, 'seq_ack': 7}}.
[2025-10-27 20:43:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597837153}}
[2025-10-27 20:44:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597842156, 'seq_ack': 7}.
[2025-10-27 20:44:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597842156, 'seq_ack': 7}}.
[2025-10-27 20:44:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597842156}}
[2025-10-27 20:44:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597847168, 'seq_ack': 7}.
[2025-10-27 20:44:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597847168, 'seq_ack': 7}}.
[2025-10-27 20:44:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597847168}}
[2025-10-27 20:44:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597852175, 'seq_ack': 7}.
[2025-10-27 20:44:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597852175, 'seq_ack': 7}}.
[2025-10-27 20:44:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597852175}}
[2025-10-27 20:44:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:44:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:44:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597857176, 'seq_ack': 7}.
[2025-10-27 20:44:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597857176, 'seq_ack': 7}}.
[2025-10-27 20:44:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597857176}}
[2025-10-27 20:44:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597862182, 'seq_ack': 7}.
[2025-10-27 20:44:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597862182, 'seq_ack': 7}}.
[2025-10-27 20:44:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597862182}}
[2025-10-27 20:44:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597867192, 'seq_ack': 7}.
[2025-10-27 20:44:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597867192, 'seq_ack': 7}}.
[2025-10-27 20:44:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597867192}}
[2025-10-27 20:44:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597872201, 'seq_ack': 7}.
[2025-10-27 20:44:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597872201, 'seq_ack': 7}}.
[2025-10-27 20:44:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597872201}}
[2025-10-27 20:44:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597877202, 'seq_ack': 7}.
[2025-10-27 20:44:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597877202, 'seq_ack': 7}}.
[2025-10-27 20:44:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597877202}}
[2025-10-27 20:44:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597882209, 'seq_ack': 7}.
[2025-10-27 20:44:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597882209, 'seq_ack': 7}}.
[2025-10-27 20:44:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597882209}}
[2025-10-27 20:44:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597887222, 'seq_ack': 7}.
[2025-10-27 20:44:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597887222, 'seq_ack': 7}}.
[2025-10-27 20:44:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597887222}}
[2025-10-27 20:44:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597892227, 'seq_ack': 7}.
[2025-10-27 20:44:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597892227, 'seq_ack': 7}}.
[2025-10-27 20:44:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597892227}}
[2025-10-27 20:44:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:44:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:44:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597897230, 'seq_ack': 7}.
[2025-10-27 20:44:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597897230, 'seq_ack': 7}}.
[2025-10-27 20:44:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597897230}}
[2025-10-27 20:45:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597902243, 'seq_ack': 7}.
[2025-10-27 20:45:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597902243, 'seq_ack': 7}}.
[2025-10-27 20:45:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597902243}}
[2025-10-27 20:45:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597907252, 'seq_ack': 7}.
[2025-10-27 20:45:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597907252, 'seq_ack': 7}}.
[2025-10-27 20:45:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597907252}}
[2025-10-27 20:45:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597912268, 'seq_ack': 7}.
[2025-10-27 20:45:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597912268, 'seq_ack': 7}}.
[2025-10-27 20:45:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597912268}}
[2025-10-27 20:45:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597917281, 'seq_ack': 7}.
[2025-10-27 20:45:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597917281, 'seq_ack': 7}}.
[2025-10-27 20:45:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597917281}}
[2025-10-27 20:45:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597922284, 'seq_ack': 7}.
[2025-10-27 20:45:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597922284, 'seq_ack': 7}}.
[2025-10-27 20:45:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597922284}}
[2025-10-27 20:45:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597927298, 'seq_ack': 7}.
[2025-10-27 20:45:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597927298, 'seq_ack': 7}}.
[2025-10-27 20:45:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597927298}}
[2025-10-27 20:45:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597932304, 'seq_ack': 7}.
[2025-10-27 20:45:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597932304, 'seq_ack': 7}}.
[2025-10-27 20:45:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597932304}}
[2025-10-27 20:45:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597937305, 'seq_ack': 7}.
[2025-10-27 20:45:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597937305, 'seq_ack': 7}}.
[2025-10-27 20:45:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597937305}}
[2025-10-27 20:45:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:45:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:45:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597942310, 'seq_ack': 7}.
[2025-10-27 20:45:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597942310, 'seq_ack': 7}}.
[2025-10-27 20:45:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597942310}}
[2025-10-27 20:45:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597947318, 'seq_ack': 7}.
[2025-10-27 20:45:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597947318, 'seq_ack': 7}}.
[2025-10-27 20:45:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597947318}}
[2025-10-27 20:45:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597952332, 'seq_ack': 7}.
[2025-10-27 20:45:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597952332, 'seq_ack': 7}}.
[2025-10-27 20:45:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597952332}}
[2025-10-27 20:45:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597957333, 'seq_ack': 7}.
[2025-10-27 20:45:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597957333, 'seq_ack': 7}}.
[2025-10-27 20:45:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597957333}}
[2025-10-27 20:46:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597962341, 'seq_ack': 7}.
[2025-10-27 20:46:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597962341, 'seq_ack': 7}}.
[2025-10-27 20:46:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597962341}}
[2025-10-27 20:46:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597967351, 'seq_ack': 7}.
[2025-10-27 20:46:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597967351, 'seq_ack': 7}}.
[2025-10-27 20:46:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597967351}}
[2025-10-27 20:46:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597972354, 'seq_ack': 7}.
[2025-10-27 20:46:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597972354, 'seq_ack': 7}}.
[2025-10-27 20:46:12] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597972354}}
[2025-10-27 20:46:17] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597977368, 'seq_ack': 7}.
[2025-10-27 20:46:17] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597977368, 'seq_ack': 7}}.
[2025-10-27 20:46:17] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597977368}}
[2025-10-27 20:46:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:46:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:46:22] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597982379, 'seq_ack': 7}.
[2025-10-27 20:46:22] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597982379, 'seq_ack': 7}}.
[2025-10-27 20:46:22] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597982379}}
[2025-10-27 20:46:27] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597987391, 'seq_ack': 7}.
[2025-10-27 20:46:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597987391, 'seq_ack': 7}}.
[2025-10-27 20:46:27] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597987391}}
[2025-10-27 20:46:32] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597992395, 'seq_ack': 7}.
[2025-10-27 20:46:32] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597992395, 'seq_ack': 7}}.
[2025-10-27 20:46:32] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597992395}}
[2025-10-27 20:46:37] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761597997401, 'seq_ack': 7}.
[2025-10-27 20:46:37] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761597997401, 'seq_ack': 7}}.
[2025-10-27 20:46:37] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761597997401}}
[2025-10-27 20:46:42] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598002402, 'seq_ack': 7}.
[2025-10-27 20:46:42] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598002402, 'seq_ack': 7}}.
[2025-10-27 20:46:42] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598002402}}
[2025-10-27 20:46:47] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598007412, 'seq_ack': 7}.
[2025-10-27 20:46:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598007412, 'seq_ack': 7}}.
[2025-10-27 20:46:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598007412}}
[2025-10-27 20:46:52] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598012413, 'seq_ack': 7}.
[2025-10-27 20:46:52] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598012413, 'seq_ack': 7}}.
[2025-10-27 20:46:52] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598012413}}
[2025-10-27 20:46:57] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598017424, 'seq_ack': 7}.
[2025-10-27 20:46:57] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598017424, 'seq_ack': 7}}.
[2025-10-27 20:46:57] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598017424}}
[2025-10-27 20:47:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 15.
[2025-10-27 20:47:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-27 20:47:02] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598022433, 'seq_ack': 7}.
[2025-10-27 20:47:02] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598022433, 'seq_ack': 7}}.
[2025-10-27 20:47:02] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598022433}}
[2025-10-27 20:47:07] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598027435, 'seq_ack': 7}.
[2025-10-27 20:47:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598027435, 'seq_ack': 7}}.
[2025-10-27 20:47:07] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1761598027435}}
[2025-10-27 20:47:12] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1761598032443, 'seq_ack': 7}.
[2025-10-27 20:47:12] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1761598032443, 'seq_ack': 7}}.
